date,horaire,annee,mois,jours,heure,minute,jour_annee,idx_semaine,idx_jour,jour_semaine,idx_tranche,tranche_horaire,idx_saison,saison,comptage_cumul,comptage_quotidien,methode
2020-03-21,08:00:00,2020,3,21,8,0,81,12,5,Samedi,1,Matin,0,Printemps,8080,52,"Estimé"
2020-03-21,09:00:00,2020,3,21,9,0,81,12,5,Samedi,1,Matin,0,Printemps,8086,58,"Estimé"
2020-03-21,10:00:00,2020,3,21,10,0,81,12,5,Samedi,1,Matin,0,Printemps,8093,65,"Estimé"
2020-03-21,11:00:00,2020,3,21,11,0,81,12,5,Samedi,1,Matin,0,Printemps,8100,72,"Estimé"
2020-03-21,12:00:00,2020,3,21,12,0,81,12,5,Samedi,2,"Après-Midi",0,Printemps,8106,78,"Relevé"
2020-03-21,13:00:00,2020,3,21,13,0,81,12,5,Samedi,2,"Après-Midi",0,Printemps,8125,97,"Estimé"
2020-03-21,14:00:00,2020,3,21,14,0,81,12,5,Samedi,2,"Après-Midi",0,Printemps,8144,116,"Estimé"
2020-03-21,15:00:00,2020,3,21,15,0,81,12,5,Samedi,2,"Après-Midi",0,Printemps,8163,135,"Estimé"
2020-03-21,16:00:00,2020,3,21,16,0,81,12,5,Samedi,2,"Après-Midi",0,Printemps,8182,154,"Estimé"
2020-03-21,17:00:00,2020,3,21,17,0,81,12,5,Samedi,2,"Après-Midi",0,Printemps,8201,173,"Estimé"
2020-03-21,18:00:00,2020,3,21,18,0,81,12,5,Samedi,3,Soir,0,Printemps,8220,192,"Estimé"
2020-03-21,19:00:00,2020,3,21,19,0,81,12,5,Samedi,3,Soir,0,Printemps,8239,211,"Estimé"
2020-03-21,20:00:00,2020,3,21,20,0,81,12,5,Samedi,3,Soir,0,Printemps,8258,230,"Relevé"
2020-03-21,21:00:00,2020,3,21,21,0,81,12,5,Samedi,3,Soir,0,Printemps,8268,240,"Estimé"
2020-03-21,22:00:00,2020,3,21,22,0,81,12,5,Samedi,3,Soir,0,Printemps,8277,249,"Estimé"
2020-03-21,23:00:00,2020,3,21,23,0,81,12,5,Samedi,3,Soir,0,Printemps,8286,258,"Estimé"
2020-03-22,00:00:00,2020,3,22,0,0,82,12,6,Dimanche,0,Nuit,0,Printemps,8296,0,"Reporté"
2020-03-22,01:00:00,2020,3,22,1,0,82,12,6,Dimanche,0,Nuit,0,Printemps,8298,2,"Estimé"
2020-03-22,02:00:00,2020,3,22,2,0,82,12,6,Dimanche,0,Nuit,0,Printemps,8300,4,"Estimé"
2020-03-22,03:00:00,2020,3,22,3,0,82,12,6,Dimanche,0,Nuit,0,Printemps,8302,6,"Estimé"
2020-03-22,04:00:00,2020,3,22,4,0,82,12,6,Dimanche,0,Nuit,0,Printemps,8304,8,"Estimé"
2020-03-22,05:00:00,2020,3,22,5,0,82,12,6,Dimanche,0,Nuit,0,Printemps,8306,10,"Estimé"
2020-03-22,06:00:00,2020,3,22,6,0,82,12,6,Dimanche,0,Nuit,0,Printemps,8309,13,"Estimé"
2020-03-22,07:00:00,2020,3,22,7,0,82,12,6,Dimanche,0,Nuit,0,Printemps,8311,15,"Estimé"
2020-03-22,08:00:00,2020,3,22,8,0,82,12,6,Dimanche,1,Matin,0,Printemps,8313,17,"Estimé"
2020-03-22,09:00:00,2020,3,22,9,0,82,12,6,Dimanche,1,Matin,0,Printemps,8315,19,"Estimé"
2020-03-22,10:00:00,2020,3,22,10,0,82,12,6,Dimanche,1,Matin,0,Printemps,8317,21,"Relevé"
2020-03-22,11:00:00,2020,3,22,11,0,82,12,6,Dimanche,1,Matin,0,Printemps,8330,34,"Estimé"
2020-03-22,12:00:00,2020,3,22,12,0,82,12,6,Dimanche,2,"Après-Midi",0,Printemps,8342,46,"Estimé"
2020-03-22,13:00:00,2020,3,22,13,0,82,12,6,Dimanche,2,"Après-Midi",0,Printemps,8355,59,"Estimé"
2020-03-22,14:00:00,2020,3,22,14,0,82,12,6,Dimanche,2,"Après-Midi",0,Printemps,8367,71,"Estimé"
2020-03-22,15:00:00,2020,3,22,15,0,82,12,6,Dimanche,2,"Après-Midi",0,Printemps,8380,84,"Relevé"
2020-03-22,16:00:00,2020,3,22,16,0,82,12,6,Dimanche,2,"Après-Midi",0,Printemps,8397,101,"Estimé"
2020-03-22,17:00:00,2020,3,22,17,0,82,12,6,Dimanche,2,"Après-Midi",0,Printemps,8415,119,"Estimé"
2020-03-22,18:00:00,2020,3,22,18,0,82,12,6,Dimanche,3,Soir,0,Printemps,8432,136,"Relevé"
2020-03-22,19:00:00,2020,3,22,19,0,82,12,6,Dimanche,3,Soir,0,Printemps,8439,143,"Estimé"
2020-03-22,20:00:00,2020,3,22,20,0,82,12,6,Dimanche,3,Soir,0,Printemps,8445,149,"Estimé"
2020-03-22,21:00:00,2020,3,22,21,0,82,12,6,Dimanche,3,Soir,0,Printemps,8452,156,"Estimé"
2020-03-22,22:00:00,2020,3,22,22,0,82,12,6,Dimanche,3,Soir,0,Printemps,8459,163,"Estimé"
2020-03-22,23:00:00,2020,3,22,23,0,82,12,6,Dimanche,3,Soir,0,Printemps,8465,169,"Estimé"
2020-03-23,00:00:00,2020,3,23,0,0,83,13,0,Lundi,0,Nuit,0,Printemps,8472,0,"Reporté"
2020-03-23,01:00:00,2020,3,23,1,0,83,13,0,Lundi,0,Nuit,0,Printemps,8478,6,"Estimé"
2020-03-23,02:00:00,2020,3,23,2,0,83,13,0,Lundi,0,Nuit,0,Printemps,8483,11,"Estimé"
2020-03-23,03:00:00,2020,3,23,3,0,83,13,0,Lundi,0,Nuit,0,Printemps,8489,17,"Estimé"
2020-03-23,04:00:00,2020,3,23,4,0,83,13,0,Lundi,0,Nuit,0,Printemps,8494,22,"Estimé"
2020-03-23,05:00:00,2020,3,23,5,0,83,13,0,Lundi,0,Nuit,0,Printemps,8500,28,"Estimé"
2020-03-23,06:00:00,2020,3,23,6,0,83,13,0,Lundi,0,Nuit,0,Printemps,8506,34,"Estimé"
2020-03-23,07:00:00,2020,3,23,7,0,83,13,0,Lundi,0,Nuit,0,Printemps,8511,39,"Estimé"
2020-03-23,08:00:00,2020,3,23,8,0,83,13,0,Lundi,1,Matin,0,Printemps,8517,45,"Relevé"
2020-03-23,09:00:00,2020,3,23,9,0,83,13,0,Lundi,1,Matin,0,Printemps,8539,67,"Estimé"
2020-03-23,10:00:00,2020,3,23,10,0,83,13,0,Lundi,1,Matin,0,Printemps,8561,89,"Estimé"
2020-03-23,11:00:00,2020,3,23,11,0,83,13,0,Lundi,1,Matin,0,Printemps,8582,110,"Estimé"
2020-03-23,12:00:00,2020,3,23,12,0,83,13,0,Lundi,2,"Après-Midi",0,Printemps,8604,132,"Estimé"
2020-03-23,13:00:00,2020,3,23,13,0,83,13,0,Lundi,2,"Après-Midi",0,Printemps,8626,154,"Estimé"
2020-03-23,14:00:00,2020,3,23,14,0,83,13,0,Lundi,2,"Après-Midi",0,Printemps,8648,176,"Relevé"
2020-03-23,15:00:00,2020,3,23,15,0,83,13,0,Lundi,2,"Après-Midi",0,Printemps,8664,192,"Relevé"
2020-03-23,16:00:00,2020,3,23,16,0,83,13,0,Lundi,2,"Après-Midi",0,Printemps,8684,212,"Estimé"
2020-03-23,17:00:00,2020,3,23,17,0,83,13,0,Lundi,2,"Après-Midi",0,Printemps,8705,233,"Relevé"
2020-03-23,18:00:00,2020,3,23,18,0,83,13,0,Lundi,3,Soir,0,Printemps,8742,270,"Estimé"
2020-03-23,19:00:00,2020,3,23,19,0,83,13,0,Lundi,3,Soir,0,Printemps,8778,306,"Relevé"
2020-03-23,20:00:00,2020,3,23,20,0,83,13,0,Lundi,3,Soir,0,Printemps,8784,312,"Estimé"
2020-03-23,21:00:00,2020,3,23,21,0,83,13,0,Lundi,3,Soir,0,Printemps,8789,317,"Estimé"
2020-03-23,22:00:00,2020,3,23,22,0,83,13,0,Lundi,3,Soir,0,Printemps,8795,323,"Estimé"
2020-03-23,23:00:00,2020,3,23,23,0,83,13,0,Lundi,3,Soir,0,Printemps,8800,328,"Estimé"
2020-03-24,00:00:00,2020,3,24,0,0,84,13,1,Mardi,0,Nuit,0,Printemps,8806,0,"Reporté"
2020-03-24,01:00:00,2020,3,24,1,0,84,13,1,Mardi,0,Nuit,0,Printemps,8809,3,"Estimé"
2020-03-24,02:00:00,2020,3,24,2,0,84,13,1,Mardi,0,Nuit,0,Printemps,8812,6,"Estimé"
2020-03-24,03:00:00,2020,3,24,3,0,84,13,1,Mardi,0,Nuit,0,Printemps,8815,9,"Estimé"
2020-03-24,04:00:00,2020,3,24,4,0,84,13,1,Mardi,0,Nuit,0,Printemps,8817,11,"Estimé"
2020-03-24,05:00:00,2020,3,24,5,0,84,13,1,Mardi,0,Nuit,0,Printemps,8820,14,"Estimé"
2020-03-24,06:00:00,2020,3,24,6,0,84,13,1,Mardi,0,Nuit,0,Printemps,8823,17,"Estimé"
2020-03-24,07:00:00,2020,3,24,7,0,84,13,1,Mardi,0,Nuit,0,Printemps,8826,20,"Relevé"
2020-03-24,08:00:00,2020,3,24,8,0,84,13,1,Mardi,1,Matin,0,Printemps,8845,39,"Estimé"
2020-03-24,09:00:00,2020,3,24,9,0,84,13,1,Mardi,1,Matin,0,Printemps,8864,58,"Relevé"
2020-03-24,10:00:00,2020,3,24,10,0,84,13,1,Mardi,1,Matin,0,Printemps,8880,74,"Estimé"
2020-03-24,11:00:00,2020,3,24,11,0,84,13,1,Mardi,1,Matin,0,Printemps,8895,89,"Estimé"
2020-03-24,12:00:00,2020,3,24,12,0,84,13,1,Mardi,2,"Après-Midi",0,Printemps,8911,105,"Estimé"
2020-03-24,13:00:00,2020,3,24,13,0,84,13,1,Mardi,2,"Après-Midi",0,Printemps,8926,120,"Estimé"
2020-03-24,14:00:00,2020,3,24,14,0,84,13,1,Mardi,2,"Après-Midi",0,Printemps,8942,136,"Estimé"
2020-03-24,15:00:00,2020,3,24,15,0,84,13,1,Mardi,2,"Après-Midi",0,Printemps,8958,152,"Estimé"
2020-03-24,16:00:00,2020,3,24,16,0,84,13,1,Mardi,2,"Après-Midi",0,Printemps,8973,167,"Estimé"
2020-03-24,17:00:00,2020,3,24,17,0,84,13,1,Mardi,2,"Après-Midi",0,Printemps,8989,183,"Relevé"
2020-03-24,18:00:00,2020,3,24,18,0,84,13,1,Mardi,3,Soir,0,Printemps,9018,212,"Relevé"
2020-03-24,19:00:00,2020,3,24,19,0,84,13,1,Mardi,3,Soir,0,Printemps,9047,241,"Relevé"
2020-03-24,20:00:00,2020,3,24,20,0,84,13,1,Mardi,3,Soir,0,Printemps,9057,251,"Estimé"
2020-03-24,21:00:00,2020,3,24,21,0,84,13,1,Mardi,3,Soir,0,Printemps,9067,261,"Estimé"
2020-03-24,22:00:00,2020,3,24,22,0,84,13,1,Mardi,3,Soir,0,Printemps,9078,272,"Estimé"
2020-03-24,23:00:00,2020,3,24,23,0,84,13,1,Mardi,3,Soir,0,Printemps,9088,282,"Estimé"
2020-03-25,00:00:00,2020,3,25,0,0,85,13,2,Mecredi,0,Nuit,0,Printemps,9098,0,"Reporté"
2020-03-25,01:00:00,2020,3,25,1,0,85,13,2,Mecredi,0,Nuit,0,Printemps,9103,5,"Estimé"
2020-03-25,02:00:00,2020,3,25,2,0,85,13,2,Mecredi,0,Nuit,0,Printemps,9108,10,"Estimé"
2020-03-25,03:00:00,2020,3,25,3,0,85,13,2,Mecredi,0,Nuit,0,Printemps,9112,14,"Estimé"
2020-03-25,04:00:00,2020,3,25,4,0,85,13,2,Mecredi,0,Nuit,0,Printemps,9117,19,"Estimé"
2020-03-25,05:00:00,2020,3,25,5,0,85,13,2,Mecredi,0,Nuit,0,Printemps,9122,24,"Estimé"
2020-03-25,06:00:00,2020,3,25,6,0,85,13,2,Mecredi,0,Nuit,0,Printemps,9126,28,"Estimé"
2020-03-25,07:00:00,2020,3,25,7,0,85,13,2,Mecredi,0,Nuit,0,Printemps,9131,33,"Estimé"
2020-03-25,08:00:00,2020,3,25,8,0,85,13,2,Mecredi,1,Matin,0,Printemps,9136,38,"Relevé"
2020-03-25,09:00:00,2020,3,25,9,0,85,13,2,Mecredi,1,Matin,0,Printemps,9156,58,"Estimé"
2020-03-25,10:00:00,2020,3,25,10,0,85,13,2,Mecredi,1,Matin,0,Printemps,9176,78,"Estimé"
2020-03-25,11:00:00,2020,3,25,11,0,85,13,2,Mecredi,1,Matin,0,Printemps,9197,99,"Estimé"
2020-03-25,12:00:00,2020,3,25,12,0,85,13,2,Mecredi,2,"Après-Midi",0,Printemps,9217,119,"Estimé"
2020-03-25,13:00:00,2020,3,25,13,0,85,13,2,Mecredi,2,"Après-Midi",0,Printemps,9237,139,"Estimé"
2020-03-25,14:00:00,2020,3,25,14,0,85,13,2,Mecredi,2,"Après-Midi",0,Printemps,9258,160,"Estimé"
2020-03-25,15:00:00,2020,3,25,15,0,85,13,2,Mecredi,2,"Après-Midi",0,Printemps,9278,180,"Estimé"
2020-03-25,16:00:00,2020,3,25,16,0,85,13,2,Mecredi,2,"Après-Midi",0,Printemps,9298,200,"Relevé"
2020-03-25,17:00:00,2020,3,25,17,0,85,13,2,Mecredi,2,"Après-Midi",0,Printemps,9330,232,"Estimé"
2020-03-25,18:00:00,2020,3,25,18,0,85,13,2,Mecredi,3,Soir,0,Printemps,9362,264,"Relevé"
2020-03-25,19:00:00,2020,3,25,19,0,85,13,2,Mecredi,3,Soir,0,Printemps,9385,287,"Relevé"
2020-03-25,20:00:00,2020,3,25,20,0,85,13,2,Mecredi,3,Soir,0,Printemps,9391,293,"Estimé"
2020-03-25,21:00:00,2020,3,25,21,0,85,13,2,Mecredi,3,Soir,0,Printemps,9397,299,"Estimé"
2020-03-25,22:00:00,2020,3,25,22,0,85,13,2,Mecredi,3,Soir,0,Printemps,9404,306,"Estimé"
2020-03-25,23:00:00,2020,3,25,23,0,85,13,2,Mecredi,3,Soir,0,Printemps,9410,312,"Estimé"
2020-03-26,00:00:00,2020,3,26,0,0,86,13,3,Jeudi,0,Nuit,0,Printemps,9416,0,"Reporté"
2020-03-26,01:00:00,2020,3,26,1,0,86,13,3,Jeudi,0,Nuit,0,Printemps,9418,2,"Estimé"
2020-03-26,02:00:00,2020,3,26,2,0,86,13,3,Jeudi,0,Nuit,0,Printemps,9421,5,"Estimé"
2020-03-26,03:00:00,2020,3,26,3,0,86,13,3,Jeudi,0,Nuit,0,Printemps,9423,7,"Estimé"
2020-03-26,04:00:00,2020,3,26,4,0,86,13,3,Jeudi,0,Nuit,0,Printemps,9425,9,"Estimé"
2020-03-26,05:00:00,2020,3,26,5,0,86,13,3,Jeudi,0,Nuit,0,Printemps,9427,11,"Estimé"
2020-03-26,06:00:00,2020,3,26,6,0,86,13,3,Jeudi,0,Nuit,0,Printemps,9430,14,"Estimé"
2020-03-26,07:00:00,2020,3,26,7,0,86,13,3,Jeudi,0,Nuit,0,Printemps,9432,16,"Relevé"
2020-03-26,08:00:00,2020,3,26,8,0,86,13,3,Jeudi,1,Matin,0,Printemps,9450,34,"Estimé"
2020-03-26,09:00:00,2020,3,26,9,0,86,13,3,Jeudi,1,Matin,0,Printemps,9468,52,"Estimé"
2020-03-26,10:00:00,2020,3,26,10,0,86,13,3,Jeudi,1,Matin,0,Printemps,9485,69,"Estimé"
2020-03-26,11:00:00,2020,3,26,11,0,86,13,3,Jeudi,1,Matin,0,Printemps,9503,87,"Estimé"
2020-03-26,12:00:00,2020,3,26,12,0,86,13,3,Jeudi,2,"Après-Midi",0,Printemps,9521,105,"Estimé"
2020-03-26,13:00:00,2020,3,26,13,0,86,13,3,Jeudi,2,"Après-Midi",0,Printemps,9539,123,"Estimé"
2020-03-26,14:00:00,2020,3,26,14,0,86,13,3,Jeudi,2,"Après-Midi",0,Printemps,9556,140,"Estimé"
2020-03-26,15:00:00,2020,3,26,15,0,86,13,3,Jeudi,2,"Après-Midi",0,Printemps,9574,158,"Estimé"
2020-03-26,16:00:00,2020,3,26,16,0,86,13,3,Jeudi,2,"Après-Midi",0,Printemps,9592,176,"Relevé"
2020-03-26,17:00:00,2020,3,26,17,0,86,13,3,Jeudi,2,"Après-Midi",0,Printemps,9626,210,"Estimé"
2020-03-26,18:00:00,2020,3,26,18,0,86,13,3,Jeudi,3,Soir,0,Printemps,9660,244,"Estimé"
2020-03-26,19:00:00,2020,3,26,19,0,86,13,3,Jeudi,3,Soir,0,Printemps,9694,278,"Relevé"
2020-03-26,20:00:00,2020,3,26,20,0,86,13,3,Jeudi,3,Soir,0,Printemps,9720,304,"Relevé"
2020-03-26,21:00:00,2020,3,26,21,0,86,13,3,Jeudi,3,Soir,0,Printemps,9728,312,"Estimé"
2020-03-26,22:00:00,2020,3,26,22,0,86,13,3,Jeudi,3,Soir,0,Printemps,9736,320,"Estimé"
2020-03-26,23:00:00,2020,3,26,23,0,86,13,3,Jeudi,3,Soir,0,Printemps,9743,327,"Estimé"
2020-03-27,00:00:00,2020,3,27,0,0,87,13,4,Vendredi,0,Nuit,0,Printemps,9751,0,"Reporté"
2020-03-27,01:00:00,2020,3,27,1,0,87,13,4,Vendredi,0,Nuit,0,Printemps,9756,5,"Estimé"
2020-03-27,02:00:00,2020,3,27,2,0,87,13,4,Vendredi,0,Nuit,0,Printemps,9762,11,"Estimé"
2020-03-27,03:00:00,2020,3,27,3,0,87,13,4,Vendredi,0,Nuit,0,Printemps,9768,17,"Estimé"
2020-03-27,04:00:00,2020,3,27,4,0,87,13,4,Vendredi,0,Nuit,0,Printemps,9773,22,"Estimé"
2020-03-27,05:00:00,2020,3,27,5,0,87,13,4,Vendredi,0,Nuit,0,Printemps,9778,27,"Estimé"
2020-03-27,06:00:00,2020,3,27,6,0,87,13,4,Vendredi,0,Nuit,0,Printemps,9784,33,"Estimé"
2020-03-27,07:00:00,2020,3,27,7,0,87,13,4,Vendredi,0,Nuit,0,Printemps,9790,39,"Estimé"
2020-03-27,08:00:00,2020,3,27,8,0,87,13,4,Vendredi,1,Matin,0,Printemps,9795,44,"Relevé"
2020-03-27,09:00:00,2020,3,27,9,0,87,13,4,Vendredi,1,Matin,0,Printemps,9816,65,"Estimé"
2020-03-27,10:00:00,2020,3,27,10,0,87,13,4,Vendredi,1,Matin,0,Printemps,9837,86,"Estimé"
2020-03-27,11:00:00,2020,3,27,11,0,87,13,4,Vendredi,1,Matin,0,Printemps,9858,107,"Estimé"
2020-03-27,12:00:00,2020,3,27,12,0,87,13,4,Vendredi,2,"Après-Midi",0,Printemps,9879,128,"Estimé"
2020-03-27,13:00:00,2020,3,27,13,0,87,13,4,Vendredi,2,"Après-Midi",0,Printemps,9900,149,"Estimé"
2020-03-27,14:00:00,2020,3,27,14,0,87,13,4,Vendredi,2,"Après-Midi",0,Printemps,9921,170,"Estimé"
2020-03-27,15:00:00,2020,3,27,15,0,87,13,4,Vendredi,2,"Après-Midi",0,Printemps,9942,191,"Estimé"
2020-03-27,16:00:00,2020,3,27,16,0,87,13,4,Vendredi,2,"Après-Midi",0,Printemps,9963,212,"Relevé"
2020-03-27,17:00:00,2020,3,27,17,0,87,13,4,Vendredi,2,"Après-Midi",0,Printemps,10008,257,"Relevé"
2020-03-27,18:00:00,2020,3,27,18,0,87,13,4,Vendredi,3,Soir,0,Printemps,10016,265,"Relevé"
2020-03-27,19:00:00,2020,3,27,19,0,87,13,4,Vendredi,3,Soir,0,Printemps,10075,324,"Relevé"
2020-03-27,20:00:00,2020,3,27,20,0,87,13,4,Vendredi,3,Soir,0,Printemps,10082,331,"Estimé"
2020-03-27,21:00:00,2020,3,27,21,0,87,13,4,Vendredi,3,Soir,0,Printemps,10089,338,"Estimé"
2020-03-27,22:00:00,2020,3,27,22,0,87,13,4,Vendredi,3,Soir,0,Printemps,10095,344,"Estimé"
2020-03-27,23:00:00,2020,3,27,23,0,87,13,4,Vendredi,3,Soir,0,Printemps,10102,351,"Estimé"
2020-03-28,00:00:00,2020,3,28,0,0,88,13,5,Samedi,0,Nuit,0,Printemps,10109,0,"Reporté"
2020-03-28,01:00:00,2020,3,28,1,0,88,13,5,Samedi,0,Nuit,0,Printemps,10111,2,"Estimé"
2020-03-28,02:00:00,2020,3,28,2,0,88,13,5,Samedi,0,Nuit,0,Printemps,10112,3,"Estimé"
2020-03-28,03:00:00,2020,3,28,3,0,88,13,5,Samedi,0,Nuit,0,Printemps,10114,5,"Estimé"
2020-03-28,04:00:00,2020,3,28,4,0,88,13,5,Samedi,0,Nuit,0,Printemps,10116,7,"Estimé"
2020-03-28,05:00:00,2020,3,28,5,0,88,13,5,Samedi,0,Nuit,0,Printemps,10117,8,"Estimé"
2020-03-28,06:00:00,2020,3,28,6,0,88,13,5,Samedi,0,Nuit,0,Printemps,10119,10,"Estimé"
2020-03-28,07:00:00,2020,3,28,7,0,88,13,5,Samedi,0,Nuit,0,Printemps,10120,11,"Estimé"
2020-03-28,08:00:00,2020,3,28,8,0,88,13,5,Samedi,1,Matin,0,Printemps,10122,13,"Relevé"
2020-03-28,09:00:00,2020,3,28,9,0,88,13,5,Samedi,1,Matin,0,Printemps,10141,32,"Estimé"
2020-03-28,10:00:00,2020,3,28,10,0,88,13,5,Samedi,1,Matin,0,Printemps,10160,51,"Estimé"
2020-03-28,11:00:00,2020,3,28,11,0,88,13,5,Samedi,1,Matin,0,Printemps,10180,71,"Estimé"
2020-03-28,12:00:00,2020,3,28,12,0,88,13,5,Samedi,2,"Après-Midi",0,Printemps,10199,90,"Estimé"
2020-03-28,13:00:00,2020,3,28,13,0,88,13,5,Samedi,2,"Après-Midi",0,Printemps,10218,109,"Relevé"
2020-03-28,14:00:00,2020,3,28,14,0,88,13,5,Samedi,2,"Après-Midi",0,Printemps,10237,128,"Estimé"
2020-03-28,15:00:00,2020,3,28,15,0,88,13,5,Samedi,2,"Après-Midi",0,Printemps,10255,146,"Estimé"
2020-03-28,16:00:00,2020,3,28,16,0,88,13,5,Samedi,2,"Après-Midi",0,Printemps,10274,165,"Relevé"
2020-03-28,17:00:00,2020,3,28,17,0,88,13,5,Samedi,2,"Après-Midi",0,Printemps,10296,187,"Estimé"
2020-03-28,18:00:00,2020,3,28,18,0,88,13,5,Samedi,3,Soir,0,Printemps,10318,209,"Estimé"
2020-03-28,19:00:00,2020,3,28,19,0,88,13,5,Samedi,3,Soir,0,Printemps,10340,231,"Relevé"
2020-03-28,20:00:00,2020,3,28,20,0,88,13,5,Samedi,3,Soir,0,Printemps,10346,237,"Estimé"
2020-03-28,21:00:00,2020,3,28,21,0,88,13,5,Samedi,3,Soir,0,Printemps,10351,242,"Estimé"
2020-03-28,22:00:00,2020,3,28,22,0,88,13,5,Samedi,3,Soir,0,Printemps,10357,248,"Estimé"
2020-03-28,23:00:00,2020,3,28,23,0,88,13,5,Samedi,3,Soir,0,Printemps,10362,253,"Estimé"
2020-03-29,00:00:00,2020,3,29,0,0,89,13,6,Dimanche,0,Nuit,0,Printemps,10368,0,"Reporté"
2020-03-29,01:00:00,2020,3,29,1,0,89,13,6,Dimanche,0,Nuit,0,Printemps,10373,5,"Estimé"
2020-03-29,02:00:00,2020,3,29,2,0,89,13,6,Dimanche,0,Nuit,0,Printemps,10378,10,"Estimé"
2020-03-29,03:00:00,2020,3,29,3,0,89,13,6,Dimanche,0,Nuit,0,Printemps,10383,15,"Estimé"
2020-03-29,04:00:00,2020,3,29,4,0,89,13,6,Dimanche,0,Nuit,0,Printemps,10387,19,"Estimé"
2020-03-29,05:00:00,2020,3,29,5,0,89,13,6,Dimanche,0,Nuit,0,Printemps,10392,24,"Estimé"
2020-03-29,06:00:00,2020,3,29,6,0,89,13,6,Dimanche,0,Nuit,0,Printemps,10397,29,"Estimé"
2020-03-29,07:00:00,2020,3,29,7,0,89,13,6,Dimanche,0,Nuit,0,Printemps,10402,34,"Estimé"
2020-03-29,08:00:00,2020,3,29,8,0,89,13,6,Dimanche,1,Matin,0,Printemps,10407,39,"Estimé"
2020-03-29,09:00:00,2020,3,29,9,0,89,13,6,Dimanche,1,Matin,0,Printemps,10412,44,"Estimé"
2020-03-29,10:00:00,2020,3,29,10,0,89,13,6,Dimanche,1,Matin,0,Printemps,10417,49,"Estimé"
2020-03-29,11:00:00,2020,3,29,11,0,89,13,6,Dimanche,1,Matin,0,Printemps,10422,54,"Estimé"
2020-03-29,12:00:00,2020,3,29,12,0,89,13,6,Dimanche,2,"Après-Midi",0,Printemps,10426,58,"Estimé"
2020-03-29,13:00:00,2020,3,29,13,0,89,13,6,Dimanche,2,"Après-Midi",0,Printemps,10431,63,"Estimé"
2020-03-29,14:00:00,2020,3,29,14,0,89,13,6,Dimanche,2,"Après-Midi",0,Printemps,10436,68,"Estimé"
2020-03-29,15:00:00,2020,3,29,15,0,89,13,6,Dimanche,2,"Après-Midi",0,Printemps,10441,73,"Relevé"
2020-03-29,16:00:00,2020,3,29,16,0,89,13,6,Dimanche,2,"Après-Midi",0,Printemps,10456,88,"Estimé"
2020-03-29,17:00:00,2020,3,29,17,0,89,13,6,Dimanche,2,"Après-Midi",0,Printemps,10471,103,"Estimé"
2020-03-29,18:00:00,2020,3,29,18,0,89,13,6,Dimanche,3,Soir,0,Printemps,10485,117,"Estimé"
2020-03-29,19:00:00,2020,3,29,19,0,89,13,6,Dimanche,3,Soir,0,Printemps,10500,132,"Estimé"
2020-03-29,20:00:00,2020,3,29,20,0,89,13,6,Dimanche,3,Soir,0,Printemps,10515,147,"Relevé"
2020-03-29,21:00:00,2020,3,29,21,0,89,13,6,Dimanche,3,Soir,0,Printemps,10520,152,"Estimé"
2020-03-29,22:00:00,2020,3,29,22,0,89,13,6,Dimanche,3,Soir,0,Printemps,10524,156,"Estimé"
2020-03-29,23:00:00,2020,3,29,23,0,89,13,6,Dimanche,3,Soir,0,Printemps,10529,161,"Estimé"
2020-03-30,00:00:00,2020,3,30,0,0,90,14,0,Lundi,0,Nuit,0,Printemps,10534,0,"Reporté"
2020-03-30,01:00:00,2020,3,30,1,0,90,14,0,Lundi,0,Nuit,0,Printemps,10538,4,"Estimé"
2020-03-30,02:00:00,2020,3,30,2,0,90,14,0,Lundi,0,Nuit,0,Printemps,10542,8,"Estimé"
2020-03-30,03:00:00,2020,3,30,3,0,90,14,0,Lundi,0,Nuit,0,Printemps,10546,12,"Estimé"
2020-03-30,04:00:00,2020,3,30,4,0,90,14,0,Lundi,0,Nuit,0,Printemps,10550,16,"Estimé"
2020-03-30,05:00:00,2020,3,30,5,0,90,14,0,Lundi,0,Nuit,0,Printemps,10555,21,"Estimé"
2020-03-30,06:00:00,2020,3,30,6,0,90,14,0,Lundi,0,Nuit,0,Printemps,10559,25,"Estimé"
2020-03-30,07:00:00,2020,3,30,7,0,90,14,0,Lundi,0,Nuit,0,Printemps,10563,29,"Estimé"
2020-03-30,08:00:00,2020,3,30,8,0,90,14,0,Lundi,1,Matin,0,Printemps,10567,33,"Relevé"
2020-03-30,09:00:00,2020,3,30,9,0,90,14,0,Lundi,1,Matin,0,Printemps,10587,53,"Estimé"
2020-03-30,10:00:00,2020,3,30,10,0,90,14,0,Lundi,1,Matin,0,Printemps,10606,72,"Estimé"
2020-03-30,11:00:00,2020,3,30,11,0,90,14,0,Lundi,1,Matin,0,Printemps,10626,92,"Estimé"
2020-03-30,12:00:00,2020,3,30,12,0,90,14,0,Lundi,2,"Après-Midi",0,Printemps,10645,111,"Estimé"
2020-03-30,13:00:00,2020,3,30,13,0,90,14,0,Lundi,2,"Après-Midi",0,Printemps,10665,131,"Relevé"
2020-03-30,14:00:00,2020,3,30,14,0,90,14,0,Lundi,2,"Après-Midi",0,Printemps,10690,156,"Estimé"
2020-03-30,15:00:00,2020,3,30,15,0,90,14,0,Lundi,2,"Après-Midi",0,Printemps,10715,181,"Relevé"
