datetime,annee,mois,jours,heure,minute,jour_année,jour_semaine,tranche_horaire,saison,comptage_cumul,comptage_quotidien,methode
2020-03-22 10:00:00,2020,3,22,10,0,82,Dimanche,Matin,Printemps,8317.0,21.0,Relevé
2020-03-22 11:00:00,2020,3,22,11,0,82,Dimanche,Matin,Printemps,8330.0,34.0,Estimé
2020-03-22 12:00:00,2020,3,22,12,0,82,Dimanche,Après-Midi,Printemps,8342.0,46.0,Estimé
2020-03-22 13:00:00,2020,3,22,13,0,82,Dimanche,Après-Midi,Printemps,8355.0,59.0,Estimé
2020-03-22 14:00:00,2020,3,22,14,0,82,Dimanche,Après-Midi,Printemps,8367.0,71.0,Estimé
2020-03-22 15:00:00,2020,3,22,15,0,82,Dimanche,Après-Midi,Printemps,8380.0,84.0,Relevé
2020-03-22 16:00:00,2020,3,22,16,0,82,Dimanche,Après-Midi,Printemps,8397.0,101.0,Estimé
2020-03-22 17:00:00,2020,3,22,17,0,82,Dimanche,Après-Midi,Printemps,8415.0,119.0,Estimé
2020-03-22 18:00:00,2020,3,22,18,0,82,Dimanche,Soir,Printemps,8432.0,136.0,Relevé
2020-03-22 19:00:00,2020,3,22,19,0,82,Dimanche,Soir,Printemps,8439.0,143.0,Estimé
2020-03-22 20:00:00,2020,3,22,20,0,82,Dimanche,Soir,Printemps,8445.0,149.0,Estimé
2020-03-22 21:00:00,2020,3,22,21,0,82,Dimanche,Soir,Printemps,8452.0,156.0,Estimé
2020-03-22 22:00:00,2020,3,22,22,0,82,Dimanche,Soir,Printemps,8459.0,163.0,Estimé
2020-03-22 23:00:00,2020,3,22,23,0,82,Dimanche,Soir,Printemps,8465.0,169.0,Estimé
2020-03-23 00:00:00,2020,3,23,0,0,83,Lundi,Nuit,Printemps,8472.0,0.0,Reporté
2020-03-23 01:00:00,2020,3,23,1,0,83,Lundi,Nuit,Printemps,8478.0,6.0,Estimé
2020-03-23 02:00:00,2020,3,23,2,0,83,Lundi,Nuit,Printemps,8483.0,11.0,Estimé
2020-03-23 03:00:00,2020,3,23,3,0,83,Lundi,Nuit,Printemps,8489.0,17.0,Estimé
2020-03-23 04:00:00,2020,3,23,4,0,83,Lundi,Nuit,Printemps,8494.0,22.0,Estimé
2020-03-23 05:00:00,2020,3,23,5,0,83,Lundi,Nuit,Printemps,8500.0,28.0,Estimé
2020-03-23 06:00:00,2020,3,23,6,0,83,Lundi,Nuit,Printemps,8506.0,34.0,Estimé
2020-03-23 07:00:00,2020,3,23,7,0,83,Lundi,Nuit,Printemps,8511.0,39.0,Estimé
2020-03-23 08:00:00,2020,3,23,8,0,83,Lundi,Matin,Printemps,8517.0,45.0,Relevé
2020-03-23 09:00:00,2020,3,23,9,0,83,Lundi,Matin,Printemps,8539.0,67.0,Estimé
2020-03-23 10:00:00,2020,3,23,10,0,83,Lundi,Matin,Printemps,8561.0,89.0,Estimé
2020-03-23 11:00:00,2020,3,23,11,0,83,Lundi,Matin,Printemps,8582.0,110.0,Estimé
2020-03-23 12:00:00,2020,3,23,12,0,83,Lundi,Après-Midi,Printemps,8604.0,132.0,Estimé
2020-03-23 13:00:00,2020,3,23,13,0,83,Lundi,Après-Midi,Printemps,8626.0,154.0,Estimé
2020-03-23 14:00:00,2020,3,23,14,0,83,Lundi,Après-Midi,Printemps,8648.0,176.0,Relevé
2020-03-23 15:00:00,2020,3,23,15,0,83,Lundi,Après-Midi,Printemps,8664.0,192.0,Relevé
2020-03-23 16:00:00,2020,3,23,16,0,83,Lundi,Après-Midi,Printemps,8684.0,212.0,Estimé
2020-03-23 17:00:00,2020,3,23,17,0,83,Lundi,Après-Midi,Printemps,8705.0,233.0,Relevé
2020-03-23 18:00:00,2020,3,23,18,0,83,Lundi,Soir,Printemps,8742.0,270.0,Estimé
2020-03-23 19:00:00,2020,3,23,19,0,83,Lundi,Soir,Printemps,8778.0,306.0,Relevé
2020-03-23 20:00:00,2020,3,23,20,0,83,Lundi,Soir,Printemps,8784.0,312.0,Estimé
2020-03-23 21:00:00,2020,3,23,21,0,83,Lundi,Soir,Printemps,8789.0,317.0,Estimé
2020-03-23 22:00:00,2020,3,23,22,0,83,Lundi,Soir,Printemps,8795.0,323.0,Estimé
2020-03-23 23:00:00,2020,3,23,23,0,83,Lundi,Soir,Printemps,8800.0,328.0,Estimé
2020-03-24 00:00:00,2020,3,24,0,0,84,Mardi,Nuit,Printemps,8806.0,0.0,Reporté
2020-03-24 01:00:00,2020,3,24,1,0,84,Mardi,Nuit,Printemps,8809.0,3.0,Estimé
2020-03-24 02:00:00,2020,3,24,2,0,84,Mardi,Nuit,Printemps,8812.0,6.0,Estimé
2020-03-24 03:00:00,2020,3,24,3,0,84,Mardi,Nuit,Printemps,8815.0,9.0,Estimé
2020-03-24 04:00:00,2020,3,24,4,0,84,Mardi,Nuit,Printemps,8817.0,11.0,Estimé
2020-03-24 05:00:00,2020,3,24,5,0,84,Mardi,Nuit,Printemps,8820.0,14.0,Estimé
2020-03-24 06:00:00,2020,3,24,6,0,84,Mardi,Nuit,Printemps,8823.0,17.0,Estimé
2020-03-24 07:00:00,2020,3,24,7,0,84,Mardi,Nuit,Printemps,8826.0,20.0,Relevé
2020-03-24 08:00:00,2020,3,24,8,0,84,Mardi,Matin,Printemps,8845.0,39.0,Estimé
2020-03-24 09:00:00,2020,3,24,9,0,84,Mardi,Matin,Printemps,8864.0,58.0,Relevé
2020-03-24 10:00:00,2020,3,24,10,0,84,Mardi,Matin,Printemps,8880.0,74.0,Estimé
2020-03-24 11:00:00,2020,3,24,11,0,84,Mardi,Matin,Printemps,8895.0,89.0,Estimé
2020-03-24 12:00:00,2020,3,24,12,0,84,Mardi,Après-Midi,Printemps,8911.0,105.0,Estimé
2020-03-24 13:00:00,2020,3,24,13,0,84,Mardi,Après-Midi,Printemps,8926.0,120.0,Estimé
2020-03-24 14:00:00,2020,3,24,14,0,84,Mardi,Après-Midi,Printemps,8942.0,136.0,Estimé
2020-03-24 15:00:00,2020,3,24,15,0,84,Mardi,Après-Midi,Printemps,8958.0,152.0,Estimé
2020-03-24 16:00:00,2020,3,24,16,0,84,Mardi,Après-Midi,Printemps,8973.0,167.0,Estimé
2020-03-24 17:00:00,2020,3,24,17,0,84,Mardi,Après-Midi,Printemps,8989.0,183.0,Relevé
2020-03-24 18:00:00,2020,3,24,18,0,84,Mardi,Soir,Printemps,9018.0,212.0,Relevé
2020-03-24 19:00:00,2020,3,24,19,0,84,Mardi,Soir,Printemps,9047.0,241.0,Relevé
2020-03-24 20:00:00,2020,3,24,20,0,84,Mardi,Soir,Printemps,9057.0,251.0,Estimé
2020-03-24 21:00:00,2020,3,24,21,0,84,Mardi,Soir,Printemps,9067.0,261.0,Estimé
2020-03-24 22:00:00,2020,3,24,22,0,84,Mardi,Soir,Printemps,9078.0,272.0,Estimé
2020-03-24 23:00:00,2020,3,24,23,0,84,Mardi,Soir,Printemps,9088.0,282.0,Estimé
2020-03-25 00:00:00,2020,3,25,0,0,85,Mecredi,Nuit,Printemps,9098.0,0.0,Reporté
2020-03-25 01:00:00,2020,3,25,1,0,85,Mecredi,Nuit,Printemps,9103.0,5.0,Estimé
2020-03-25 02:00:00,2020,3,25,2,0,85,Mecredi,Nuit,Printemps,9108.0,10.0,Estimé
2020-03-25 03:00:00,2020,3,25,3,0,85,Mecredi,Nuit,Printemps,9112.0,14.0,Estimé
2020-03-25 04:00:00,2020,3,25,4,0,85,Mecredi,Nuit,Printemps,9117.0,19.0,Estimé
2020-03-25 05:00:00,2020,3,25,5,0,85,Mecredi,Nuit,Printemps,9122.0,24.0,Estimé
2020-03-25 06:00:00,2020,3,25,6,0,85,Mecredi,Nuit,Printemps,9126.0,28.0,Estimé
2020-03-25 07:00:00,2020,3,25,7,0,85,Mecredi,Nuit,Printemps,9131.0,33.0,Estimé
2020-03-25 08:00:00,2020,3,25,8,0,85,Mecredi,Matin,Printemps,9136.0,38.0,Relevé
2020-03-25 09:00:00,2020,3,25,9,0,85,Mecredi,Matin,Printemps,9156.0,58.0,Estimé
2020-03-25 10:00:00,2020,3,25,10,0,85,Mecredi,Matin,Printemps,9176.0,78.0,Estimé
2020-03-25 11:00:00,2020,3,25,11,0,85,Mecredi,Matin,Printemps,9197.0,99.0,Estimé
2020-03-25 12:00:00,2020,3,25,12,0,85,Mecredi,Après-Midi,Printemps,9217.0,119.0,Estimé
2020-03-25 13:00:00,2020,3,25,13,0,85,Mecredi,Après-Midi,Printemps,9237.0,139.0,Estimé
2020-03-25 14:00:00,2020,3,25,14,0,85,Mecredi,Après-Midi,Printemps,9258.0,160.0,Estimé
2020-03-25 15:00:00,2020,3,25,15,0,85,Mecredi,Après-Midi,Printemps,9278.0,180.0,Estimé
2020-03-25 16:00:00,2020,3,25,16,0,85,Mecredi,Après-Midi,Printemps,9298.0,200.0,Relevé
2020-03-25 17:00:00,2020,3,25,17,0,85,Mecredi,Après-Midi,Printemps,9330.0,232.0,Estimé
2020-03-25 18:00:00,2020,3,25,18,0,85,Mecredi,Soir,Printemps,9362.0,264.0,Relevé
2020-03-25 19:00:00,2020,3,25,19,0,85,Mecredi,Soir,Printemps,9385.0,287.0,Relevé
2020-03-25 20:00:00,2020,3,25,20,0,85,Mecredi,Soir,Printemps,9391.0,293.0,Estimé
2020-03-25 21:00:00,2020,3,25,21,0,85,Mecredi,Soir,Printemps,9397.0,299.0,Estimé
2020-03-25 22:00:00,2020,3,25,22,0,85,Mecredi,Soir,Printemps,9404.0,306.0,Estimé
2020-03-25 23:00:00,2020,3,25,23,0,85,Mecredi,Soir,Printemps,9410.0,312.0,Estimé
2020-03-26 00:00:00,2020,3,26,0,0,86,Jeudi,Nuit,Printemps,9416.0,0.0,Reporté
2020-03-26 01:00:00,2020,3,26,1,0,86,Jeudi,Nuit,Printemps,9418.0,2.0,Estimé
2020-03-26 02:00:00,2020,3,26,2,0,86,Jeudi,Nuit,Printemps,9421.0,5.0,Estimé
2020-03-26 03:00:00,2020,3,26,3,0,86,Jeudi,Nuit,Printemps,9423.0,7.0,Estimé
2020-03-26 04:00:00,2020,3,26,4,0,86,Jeudi,Nuit,Printemps,9425.0,9.0,Estimé
2020-03-26 05:00:00,2020,3,26,5,0,86,Jeudi,Nuit,Printemps,9427.0,11.0,Estimé
2020-03-26 06:00:00,2020,3,26,6,0,86,Jeudi,Nuit,Printemps,9430.0,14.0,Estimé
2020-03-26 07:00:00,2020,3,26,7,0,86,Jeudi,Nuit,Printemps,9432.0,16.0,Relevé
2020-03-26 08:00:00,2020,3,26,8,0,86,Jeudi,Matin,Printemps,9450.0,34.0,Estimé
2020-03-26 09:00:00,2020,3,26,9,0,86,Jeudi,Matin,Printemps,9468.0,52.0,Estimé
2020-03-26 10:00:00,2020,3,26,10,0,86,Jeudi,Matin,Printemps,9485.0,69.0,Estimé
2020-03-26 11:00:00,2020,3,26,11,0,86,Jeudi,Matin,Printemps,9503.0,87.0,Estimé
2020-03-26 12:00:00,2020,3,26,12,0,86,Jeudi,Après-Midi,Printemps,9521.0,105.0,Estimé
2020-03-26 13:00:00,2020,3,26,13,0,86,Jeudi,Après-Midi,Printemps,9539.0,123.0,Estimé
2020-03-26 14:00:00,2020,3,26,14,0,86,Jeudi,Après-Midi,Printemps,9556.0,140.0,Estimé
2020-03-26 15:00:00,2020,3,26,15,0,86,Jeudi,Après-Midi,Printemps,9574.0,158.0,Estimé
2020-03-26 16:00:00,2020,3,26,16,0,86,Jeudi,Après-Midi,Printemps,9592.0,176.0,Relevé
2020-03-26 17:00:00,2020,3,26,17,0,86,Jeudi,Après-Midi,Printemps,9626.0,210.0,Estimé
2020-03-26 18:00:00,2020,3,26,18,0,86,Jeudi,Soir,Printemps,9660.0,244.0,Estimé
2020-03-26 19:00:00,2020,3,26,19,0,86,Jeudi,Soir,Printemps,9694.0,278.0,Relevé
2020-03-26 20:00:00,2020,3,26,20,0,86,Jeudi,Soir,Printemps,9720.0,304.0,Relevé
2020-03-26 21:00:00,2020,3,26,21,0,86,Jeudi,Soir,Printemps,9728.0,312.0,Estimé
2020-03-26 22:00:00,2020,3,26,22,0,86,Jeudi,Soir,Printemps,9736.0,320.0,Estimé
2020-03-26 23:00:00,2020,3,26,23,0,86,Jeudi,Soir,Printemps,9743.0,327.0,Estimé
2020-03-27 00:00:00,2020,3,27,0,0,87,Vendredi,Nuit,Printemps,9751.0,0.0,Reporté
2020-03-27 01:00:00,2020,3,27,1,0,87,Vendredi,Nuit,Printemps,9756.0,5.0,Estimé
2020-03-27 02:00:00,2020,3,27,2,0,87,Vendredi,Nuit,Printemps,9762.0,11.0,Estimé
2020-03-27 03:00:00,2020,3,27,3,0,87,Vendredi,Nuit,Printemps,9768.0,17.0,Estimé
2020-03-27 04:00:00,2020,3,27,4,0,87,Vendredi,Nuit,Printemps,9773.0,22.0,Estimé
2020-03-27 05:00:00,2020,3,27,5,0,87,Vendredi,Nuit,Printemps,9778.0,27.0,Estimé
2020-03-27 06:00:00,2020,3,27,6,0,87,Vendredi,Nuit,Printemps,9784.0,33.0,Estimé
2020-03-27 07:00:00,2020,3,27,7,0,87,Vendredi,Nuit,Printemps,9790.0,39.0,Estimé
2020-03-27 08:00:00,2020,3,27,8,0,87,Vendredi,Matin,Printemps,9795.0,44.0,Relevé
2020-03-27 09:00:00,2020,3,27,9,0,87,Vendredi,Matin,Printemps,9816.0,65.0,Estimé
2020-03-27 10:00:00,2020,3,27,10,0,87,Vendredi,Matin,Printemps,9837.0,86.0,Estimé
2020-03-27 11:00:00,2020,3,27,11,0,87,Vendredi,Matin,Printemps,9858.0,107.0,Estimé
2020-03-27 12:00:00,2020,3,27,12,0,87,Vendredi,Après-Midi,Printemps,9879.0,128.0,Estimé
2020-03-27 13:00:00,2020,3,27,13,0,87,Vendredi,Après-Midi,Printemps,9900.0,149.0,Estimé
2020-03-27 14:00:00,2020,3,27,14,0,87,Vendredi,Après-Midi,Printemps,9921.0,170.0,Estimé
2020-03-27 15:00:00,2020,3,27,15,0,87,Vendredi,Après-Midi,Printemps,9942.0,191.0,Estimé
2020-03-27 16:00:00,2020,3,27,16,0,87,Vendredi,Après-Midi,Printemps,9963.0,212.0,Relevé
2020-03-27 17:00:00,2020,3,27,17,0,87,Vendredi,Après-Midi,Printemps,10008.0,257.0,Relevé
2020-03-27 18:00:00,2020,3,27,18,0,87,Vendredi,Soir,Printemps,10016.0,265.0,Relevé
2020-03-27 19:00:00,2020,3,27,19,0,87,Vendredi,Soir,Printemps,10075.0,324.0,Relevé
2020-03-27 20:00:00,2020,3,27,20,0,87,Vendredi,Soir,Printemps,10082.0,331.0,Estimé
2020-03-27 21:00:00,2020,3,27,21,0,87,Vendredi,Soir,Printemps,10089.0,338.0,Estimé
2020-03-27 22:00:00,2020,3,27,22,0,87,Vendredi,Soir,Printemps,10095.0,344.0,Estimé
2020-03-27 23:00:00,2020,3,27,23,0,87,Vendredi,Soir,Printemps,10102.0,351.0,Estimé
2020-03-28 00:00:00,2020,3,28,0,0,88,Samedi,Nuit,Printemps,10109.0,0.0,Reporté
2020-03-28 01:00:00,2020,3,28,1,0,88,Samedi,Nuit,Printemps,10111.0,2.0,Estimé
2020-03-28 02:00:00,2020,3,28,2,0,88,Samedi,Nuit,Printemps,10112.0,3.0,Estimé
2020-03-28 03:00:00,2020,3,28,3,0,88,Samedi,Nuit,Printemps,10114.0,5.0,Estimé
2020-03-28 04:00:00,2020,3,28,4,0,88,Samedi,Nuit,Printemps,10116.0,7.0,Estimé
2020-03-28 05:00:00,2020,3,28,5,0,88,Samedi,Nuit,Printemps,10117.0,8.0,Estimé
2020-03-28 06:00:00,2020,3,28,6,0,88,Samedi,Nuit,Printemps,10119.0,10.0,Estimé
2020-03-28 07:00:00,2020,3,28,7,0,88,Samedi,Nuit,Printemps,10120.0,11.0,Estimé
2020-03-28 08:00:00,2020,3,28,8,0,88,Samedi,Matin,Printemps,10122.0,13.0,Relevé
2020-03-28 09:00:00,2020,3,28,9,0,88,Samedi,Matin,Printemps,10141.0,32.0,Estimé
2020-03-28 10:00:00,2020,3,28,10,0,88,Samedi,Matin,Printemps,10160.0,51.0,Estimé
2020-03-28 11:00:00,2020,3,28,11,0,88,Samedi,Matin,Printemps,10180.0,71.0,Estimé
2020-03-28 12:00:00,2020,3,28,12,0,88,Samedi,Après-Midi,Printemps,10199.0,90.0,Estimé
2020-03-28 13:00:00,2020,3,28,13,0,88,Samedi,Après-Midi,Printemps,10218.0,109.0,Relevé
2020-03-28 14:00:00,2020,3,28,14,0,88,Samedi,Après-Midi,Printemps,10237.0,128.0,Estimé
2020-03-28 15:00:00,2020,3,28,15,0,88,Samedi,Après-Midi,Printemps,10255.0,146.0,Estimé
2020-03-28 16:00:00,2020,3,28,16,0,88,Samedi,Après-Midi,Printemps,10274.0,165.0,Relevé
2020-03-28 17:00:00,2020,3,28,17,0,88,Samedi,Après-Midi,Printemps,10296.0,187.0,Estimé
2020-03-28 18:00:00,2020,3,28,18,0,88,Samedi,Soir,Printemps,10318.0,209.0,Estimé
2020-03-28 19:00:00,2020,3,28,19,0,88,Samedi,Soir,Printemps,10340.0,231.0,Relevé
2020-03-28 20:00:00,2020,3,28,20,0,88,Samedi,Soir,Printemps,10346.0,237.0,Estimé
2020-03-28 21:00:00,2020,3,28,21,0,88,Samedi,Soir,Printemps,10351.0,242.0,Estimé
2020-03-28 22:00:00,2020,3,28,22,0,88,Samedi,Soir,Printemps,10357.0,248.0,Estimé
2020-03-28 23:00:00,2020,3,28,23,0,88,Samedi,Soir,Printemps,10362.0,253.0,Estimé
2020-03-29 00:00:00,2020,3,29,0,0,89,Dimanche,Nuit,Printemps,10368.0,0.0,Reporté
2020-03-29 01:00:00,2020,3,29,1,0,89,Dimanche,Nuit,Printemps,10373.0,5.0,Estimé
2020-03-29 02:00:00,2020,3,29,2,0,89,Dimanche,Nuit,Printemps,10378.0,10.0,Estimé
2020-03-29 03:00:00,2020,3,29,3,0,89,Dimanche,Nuit,Printemps,10383.0,15.0,Estimé
2020-03-29 04:00:00,2020,3,29,4,0,89,Dimanche,Nuit,Printemps,10387.0,19.0,Estimé
2020-03-29 05:00:00,2020,3,29,5,0,89,Dimanche,Nuit,Printemps,10392.0,24.0,Estimé
2020-03-29 06:00:00,2020,3,29,6,0,89,Dimanche,Nuit,Printemps,10397.0,29.0,Estimé
2020-03-29 07:00:00,2020,3,29,7,0,89,Dimanche,Nuit,Printemps,10402.0,34.0,Estimé
2020-03-29 08:00:00,2020,3,29,8,0,89,Dimanche,Matin,Printemps,10407.0,39.0,Estimé
2020-03-29 09:00:00,2020,3,29,9,0,89,Dimanche,Matin,Printemps,10412.0,44.0,Estimé
2020-03-29 10:00:00,2020,3,29,10,0,89,Dimanche,Matin,Printemps,10417.0,49.0,Estimé
2020-03-29 11:00:00,2020,3,29,11,0,89,Dimanche,Matin,Printemps,10422.0,54.0,Estimé
2020-03-29 12:00:00,2020,3,29,12,0,89,Dimanche,Après-Midi,Printemps,10426.0,58.0,Estimé
2020-03-29 13:00:00,2020,3,29,13,0,89,Dimanche,Après-Midi,Printemps,10431.0,63.0,Estimé
2020-03-29 14:00:00,2020,3,29,14,0,89,Dimanche,Après-Midi,Printemps,10436.0,68.0,Estimé
2020-03-29 15:00:00,2020,3,29,15,0,89,Dimanche,Après-Midi,Printemps,10441.0,73.0,Relevé
2020-03-29 16:00:00,2020,3,29,16,0,89,Dimanche,Après-Midi,Printemps,10456.0,88.0,Estimé
2020-03-29 17:00:00,2020,3,29,17,0,89,Dimanche,Après-Midi,Printemps,10471.0,103.0,Estimé
2020-03-29 18:00:00,2020,3,29,18,0,89,Dimanche,Soir,Printemps,10485.0,117.0,Estimé
2020-03-29 19:00:00,2020,3,29,19,0,89,Dimanche,Soir,Printemps,10500.0,132.0,Estimé
2020-03-29 20:00:00,2020,3,29,20,0,89,Dimanche,Soir,Printemps,10515.0,147.0,Relevé
2020-03-29 21:00:00,2020,3,29,21,0,89,Dimanche,Soir,Printemps,10520.0,152.0,Estimé
2020-03-29 22:00:00,2020,3,29,22,0,89,Dimanche,Soir,Printemps,10524.0,156.0,Estimé
2020-03-29 23:00:00,2020,3,29,23,0,89,Dimanche,Soir,Printemps,10529.0,161.0,Estimé
2020-03-30 00:00:00,2020,3,30,0,0,90,Lundi,Nuit,Printemps,10534.0,0.0,Reporté
2020-03-30 01:00:00,2020,3,30,1,0,90,Lundi,Nuit,Printemps,10538.0,4.0,Estimé
2020-03-30 02:00:00,2020,3,30,2,0,90,Lundi,Nuit,Printemps,10542.0,8.0,Estimé
2020-03-30 03:00:00,2020,3,30,3,0,90,Lundi,Nuit,Printemps,10546.0,12.0,Estimé
2020-03-30 04:00:00,2020,3,30,4,0,90,Lundi,Nuit,Printemps,10550.0,16.0,Estimé
2020-03-30 05:00:00,2020,3,30,5,0,90,Lundi,Nuit,Printemps,10555.0,21.0,Estimé
2020-03-30 06:00:00,2020,3,30,6,0,90,Lundi,Nuit,Printemps,10559.0,25.0,Estimé
2020-03-30 07:00:00,2020,3,30,7,0,90,Lundi,Nuit,Printemps,10563.0,29.0,Estimé
2020-03-30 08:00:00,2020,3,30,8,0,90,Lundi,Matin,Printemps,10567.0,33.0,Relevé
2020-03-30 09:00:00,2020,3,30,9,0,90,Lundi,Matin,Printemps,10587.0,53.0,Estimé
2020-03-30 10:00:00,2020,3,30,10,0,90,Lundi,Matin,Printemps,10606.0,72.0,Estimé
2020-03-30 11:00:00,2020,3,30,11,0,90,Lundi,Matin,Printemps,10626.0,92.0,Estimé
2020-03-30 12:00:00,2020,3,30,12,0,90,Lundi,Après-Midi,Printemps,10645.0,111.0,Estimé
2020-03-30 13:00:00,2020,3,30,13,0,90,Lundi,Après-Midi,Printemps,10665.0,131.0,Relevé
2020-03-30 14:00:00,2020,3,30,14,0,90,Lundi,Après-Midi,Printemps,10690.0,156.0,Estimé
2020-03-30 15:00:00,2020,3,30,15,0,90,Lundi,Après-Midi,Printemps,10715.0,181.0,Relevé
2020-03-30 16:00:00,2020,3,30,16,0,90,Lundi,Après-Midi,Printemps,10742.0,208.0,Estimé
2020-03-30 17:00:00,2020,3,30,17,0,90,Lundi,Après-Midi,Printemps,10770.0,236.0,Estimé
2020-03-30 18:00:00,2020,3,30,18,0,90,Lundi,Soir,Printemps,10797.0,263.0,Relevé
2020-03-30 19:00:00,2020,3,30,19,0,90,Lundi,Soir,Printemps,10813.0,279.0,Estimé
2020-03-30 20:00:00,2020,3,30,20,0,90,Lundi,Soir,Printemps,10828.0,294.0,Estimé
2020-03-30 21:00:00,2020,3,30,21,0,90,Lundi,Soir,Printemps,10844.0,310.0,Estimé
2020-03-30 22:00:00,2020,3,30,22,0,90,Lundi,Soir,Printemps,10860.0,326.0,Estimé
2020-03-30 23:00:00,2020,3,30,23,0,90,Lundi,Soir,Printemps,10875.0,341.0,Estimé
2020-03-31 00:00:00,2020,3,31,0,0,91,Mardi,Nuit,Printemps,10891.0,0.0,Reporté
2020-03-31 01:00:00,2020,3,31,1,0,91,Mardi,Nuit,Printemps,10897.0,6.0,Estimé
2020-03-31 02:00:00,2020,3,31,2,0,91,Mardi,Nuit,Printemps,10903.0,12.0,Estimé
2020-03-31 03:00:00,2020,3,31,3,0,91,Mardi,Nuit,Printemps,10909.0,18.0,Estimé
2020-03-31 04:00:00,2020,3,31,4,0,91,Mardi,Nuit,Printemps,10914.0,23.0,Estimé
2020-03-31 05:00:00,2020,3,31,5,0,91,Mardi,Nuit,Printemps,10920.0,29.0,Estimé
2020-03-31 06:00:00,2020,3,31,6,0,91,Mardi,Nuit,Printemps,10926.0,35.0,Estimé
2020-03-31 07:00:00,2020,3,31,7,0,91,Mardi,Nuit,Printemps,10932.0,41.0,Estimé
2020-03-31 08:00:00,2020,3,31,8,0,91,Mardi,Matin,Printemps,10938.0,47.0,Relevé
2020-03-31 09:00:00,2020,3,31,9,0,91,Mardi,Matin,Printemps,10954.0,63.0,Estimé
2020-03-31 10:00:00,2020,3,31,10,0,91,Mardi,Matin,Printemps,10970.0,79.0,Relevé
2020-03-31 11:00:00,2020,3,31,11,0,91,Mardi,Matin,Printemps,10993.0,102.0,Estimé
2020-03-31 12:00:00,2020,3,31,12,0,91,Mardi,Après-Midi,Printemps,11015.0,124.0,Estimé
2020-03-31 13:00:00,2020,3,31,13,0,91,Mardi,Après-Midi,Printemps,11038.0,147.0,Estimé
2020-03-31 14:00:00,2020,3,31,14,0,91,Mardi,Après-Midi,Printemps,11060.0,169.0,Estimé
2020-03-31 15:00:00,2020,3,31,15,0,91,Mardi,Après-Midi,Printemps,11083.0,192.0,Estimé
2020-03-31 16:00:00,2020,3,31,16,0,91,Mardi,Après-Midi,Printemps,11105.0,214.0,Estimé
2020-03-31 17:00:00,2020,3,31,17,0,91,Mardi,Après-Midi,Printemps,11128.0,237.0,Estimé
2020-03-31 18:00:00,2020,3,31,18,0,91,Mardi,Soir,Printemps,11150.0,259.0,Estimé
2020-03-31 19:00:00,2020,3,31,19,0,91,Mardi,Soir,Printemps,11173.0,282.0,Relevé
2020-03-31 20:00:00,2020,3,31,20,0,91,Mardi,Soir,Printemps,11183.0,292.0,Estimé
2020-03-31 21:00:00,2020,3,31,21,0,91,Mardi,Soir,Printemps,11194.0,303.0,Estimé
2020-03-31 22:00:00,2020,3,31,22,0,91,Mardi,Soir,Printemps,11204.0,313.0,Estimé
2020-03-31 23:00:00,2020,3,31,23,0,91,Mardi,Soir,Printemps,11215.0,324.0,Estimé
2020-04-01 00:00:00,2020,4,1,0,0,92,Mecredi,Nuit,Printemps,11225.0,0.0,Reporté
2020-04-01 01:00:00,2020,4,1,1,0,92,Mecredi,Nuit,Printemps,11238.0,13.0,Estimé
2020-04-01 02:00:00,2020,4,1,2,0,92,Mecredi,Nuit,Printemps,11251.0,26.0,Estimé
2020-04-01 03:00:00,2020,4,1,3,0,92,Mecredi,Nuit,Printemps,11264.0,39.0,Estimé
2020-04-01 04:00:00,2020,4,1,4,0,92,Mecredi,Nuit,Printemps,11278.0,53.0,Estimé
2020-04-01 05:00:00,2020,4,1,5,0,92,Mecredi,Nuit,Printemps,11291.0,66.0,Estimé
2020-04-01 06:00:00,2020,4,1,6,0,92,Mecredi,Nuit,Printemps,11304.0,79.0,Estimé
2020-04-01 07:00:00,2020,4,1,7,0,92,Mecredi,Nuit,Printemps,11317.0,92.0,Estimé
2020-04-01 08:00:00,2020,4,1,8,0,92,Mecredi,Matin,Printemps,11330.0,105.0,Estimé
2020-04-01 09:00:00,2020,4,1,9,0,92,Mecredi,Matin,Printemps,11344.0,119.0,Estimé
2020-04-01 10:00:00,2020,4,1,10,0,92,Mecredi,Matin,Printemps,11357.0,132.0,Estimé
2020-04-01 11:00:00,2020,4,1,11,0,92,Mecredi,Matin,Printemps,11370.0,145.0,Estimé
2020-04-01 12:00:00,2020,4,1,12,0,92,Mecredi,Après-Midi,Printemps,11383.0,158.0,Estimé
2020-04-01 13:00:00,2020,4,1,13,0,92,Mecredi,Après-Midi,Printemps,11396.0,171.0,Estimé
2020-04-01 14:00:00,2020,4,1,14,0,92,Mecredi,Après-Midi,Printemps,11409.0,184.0,Estimé
2020-04-01 15:00:00,2020,4,1,15,0,92,Mecredi,Après-Midi,Printemps,11422.0,197.0,Estimé
2020-04-01 16:00:00,2020,4,1,16,0,92,Mecredi,Après-Midi,Printemps,11436.0,211.0,Estimé
2020-04-01 17:00:00,2020,4,1,17,0,92,Mecredi,Après-Midi,Printemps,11449.0,224.0,Estimé
2020-04-01 18:00:00,2020,4,1,18,0,92,Mecredi,Soir,Printemps,11462.0,237.0,Relevé
2020-04-01 19:00:00,2020,4,1,19,0,92,Mecredi,Soir,Printemps,11494.0,269.0,Relevé
